workerid,trial_type,image,order,item,scramble,scope,audio,type,response,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/1-leaning-everya-inverse.JPG,everya,1-leaning,default,inverse,audio/1-leaning-everya-default.m4a,test,1,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/054.JPG,everya,filler13,default,inverse,audio/f13-default.m4a,filler,0.29,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/016.JPG,everya,filler9,default,inverse,audio/f9-default.m4a,filler,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/2-fishing-everya-inverse.JPG,everya,2-fishing,default,inverse,audio/2-fishing-everya-default.m4a,test,0.95,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/005.JPG,everya,filler10,default,surface,audio/f10-default.m4a,filler,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/075.JPG,aevery,filler4,default,surface,audio/f4-default.m4a,filler,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/5-bottle-aevery-inverse.JPG,aevery,5-bottle,default,inverse,audio/5-bottle-aevery-default.m4a,test,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/3-fishpole-aevery-inverse.JPG,everya,3-fish pole,default,surface,audio/3-fish pole-everya-default.m4a,test,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/6-biting-aevery-inverse.JPG,everya,6-biting,default,surface,audio/6-biting-everya-default.m4a,test,0.96,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/009.JPG,everya,filler8,default,surface,audio/f8-default.m4a,filler,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
0,one_slider,images/056.JPG,everya,filler6,default,surface,audio/f6-default.m4a,filler,0,most,both8,koreng,Korean,native,2,Female,37,KorEng,,mostlive,Yes,yes,mostsem,3,Windows,800,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NGI5ARFTU1R4AN9QJLW339I2MNP1S,0,Approved,Sun Jul 22 07:49:38 PDT 2018,Sat Jul 21 15:01:28 PDT 2018,Sat Jul 21 15:09:38 PDT 2018,Sun Jul 22 07:49:46 PDT 2018,,,,,[],undefined,8.039266666666666
1,one_slider,images/3-fishpole-everya-inverse.JPG,everya,3-fish pole,scrambled,inverse,audio/3-fish pole-everya-scrambled.m4a,test,0.7,small,under8,koreng,,advanced,1,Female,,KorKor,,midlive,NA,yes,onesem,1,Windows,1024,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NC5L260MPI09P5GIIN2358MTTPOFU,1,Approved,Mon Jul 23 14:43:06 PDT 2018,Sun Jul 22 21:59:29 PDT 2018,Sun Jul 22 22:03:06 PDT 2018,Mon Jul 23 14:43:46 PDT 2018,,,,,[],undefined,3.3404333333333334
1,one_slider,images/1-leaning-aevery-inverse.JPG,everya,1-leaning,scrambled,surface,audio/1-leaning-everya-scrambled.m4a,test,0.8,small,under8,koreng,,advanced,1,Female,,KorKor,,midlive,NA,yes,onesem,1,Windows,1024,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NC5L260MPI09P5GIIN2358MTTPOFU,1,Approved,Mon Jul 23 14:43:06 PDT 2018,Sun Jul 22 21:59:29 PDT 2018,Sun Jul 22 22:03:06 PDT 2018,Mon Jul 23 14:43:46 PDT 2018,,,,,[],undefined,3.3404333333333334
1,one_slider,images/056.JPG,aevery,filler6,scrambled,surface,audio/f6-scrambled.m4a,filler,0.75,small,under8,koreng,,advanced,1,Female,,KorKor,,midlive,NA,yes,onesem,1,Windows,1024,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NC5L260MPI09P5GIIN2358MTTPOFU,1,Approved,Mon Jul 23 14:43:06 PDT 2018,Sun Jul 22 21:59:29 PDT 2018,Sun Jul 22 22:03:06 PDT 2018,Mon Jul 23 14:43:46 PDT 2018,,,,,[],undefined,3.3404333333333334
1,one_slider,images/056.JPG,aevery,filler5,scrambled,surface,audio/f5-scrambled.m4a,filler,0.77,small,under8,koreng,,advanced,1,Female,,KorKor,,midlive,NA,yes,onesem,1,Windows,1024,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NC5L260MPI09P5GIIN2358MTTPOFU,1,Approved,Mon Jul 23 14:43:06 PDT 2018,Sun Jul 22 21:59:29 PDT 2018,Sun Jul 22 22:03:06 PDT 2018,Mon Jul 23 14:43:46 PDT 2018,,,,,[],undefined,3.3404333333333334
1,one_slider,images/009.JPG,everya,filler7,scrambled,surface,audio/f7-scrambled.m4a,filler,0.71,small,under8,koreng,,advanced,1,Female,,KorKor,,midlive,NA,yes,onesem,1,Windows,1024,1280,Chrome,30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:38 PDT 2018,9,7,0,2,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:38 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTVQDXQIEWAOUM7XNHTS6YP,3NC5L260MPI09P5GIIN2358MTTPOFU,1,Approved,Mon Jul 23 14:43:06 PDT 2018,Sun Jul 22 21:59:29 PDT 2018,Sun Jul 22 22:03:06 PDT 2018,Mon Jul 23 14:43:46 PDT 2018,,,,,[],undefined,3.3404333333333334
